BEDSCode,school_name,address,city,state,zip,longitude,latitude
310200145262,DOMINICAN ACADEMY,44 E 68TH ST,NEW YORK,NY,100655939,-73.9665953,40.7686509
310200145268,EPIPHANY SCHOOL (THE),234 E 22ND ST,NEW YORK,NY,100105699,-73.9820617,40.7373434
310200145281,GUARDIAN ANGEL SCHOOL,193 10TH AVE,NEW YORK,NY,100114783,-74.0051577,40.7468512
310200145299,ST IGNATIUS LOYOLA SCHOOL,48 E 84TH ST,NEW YORK,NY,100280885,-73.9592644,40.7790809
310200145309,ST JEAN BAPTISTE HIGH SCHOOL,173 E 75TH ST,NEW YORK,NY,100213296,-73.9598275,40.7720834
310200145326,ST JOSEPH'S SCHOOL-YORKVILLE,420 E 87TH ST,NEW YORK,NY,101286502,-73.9479624,40.7770657
310200145338,LOYOLA SCHOOL,980 PARK AVE,NEW YORK,NY,100280805,-73.9587175,40.778603
310200145356,MARYMOUNT SCHOOL OF NY,1026 5TH AVE,NEW YORK,NY,100280106,-73.9612618,40.7799242
310200145371,NOTRE DAME SCHOOL,327 W 13TH ST,NEW YORK,NY,100141207,-74.0043572,40.7398752
310200145386,OUR LADY OF POMPEII SCHOOL,240 BLEECKER ST,NEW YORK,NY,100144422,-74.0029741,40.7307157
310200145416,REGIS HIGH SCHOOL,55 E 84TH ST,NEW YORK,NY,100280884,-73.9587133,40.7796968
310200145432,SACRED HEART OF JESUS SCHOOL,456 W 52ND ST,NEW YORK,NY,100196302,-73.99028,40.7655272
310200145439,ST STEPHEN OF HUNGARY SCHOOL,408 E 82ND ST,NEW YORK,NY,10028,-73.9505891,40.7739186
310200145447,TRANSFIGURATION SCHOOL,29 MOTT ST,NEW YORK,NY,100135086,-73.9991227,40.7148067
310200145454,ST VINCENT FERRER HIGH SCHOOL,151 E 65TH ST,NEW YORK,NY,100656607,-73.9646927,40.7658884
310200145611,ACADEMY OF ST JOSEPH,111 WASHINGTON PL,NEW YORK,NY,100146820,-74.0009312,40.7328006
310200147087,CONVENT OF THE SACRED HEART,1 E 91ST ST,NEW YORK,NY,101280689,-73.9576799,40.7846484
310200226157,SHEFA SCHOOL,40 E 29TH ST,NEW YORK,NY,10016,-73.984475,40.7440559
310200226798,MESIVTA TIFERETH JERUSALEM,145 E BROADWAY,NEW YORK,NY,100026301,-73.9912633,40.7137729
310200227467,RAMAZ UPPER SCHOOL,60 E 78TH ST,NEW YORK,NY,100751838,-73.9619276,40.775139
310200228218,RABBI ARTHUR SCHNEIER PARK EAST DAY,164 E 68TH ST,NEW YORK,NY,100655956,-73.9633156,40.7673141
310200228605,RAMAZ LOWER SCHOOL,125 E 85TH ST,NEW YORK,NY,100280993,-73.9563485,40.7791484
310200228689,ABRAHAM JOSHUA HESCHEL SCHOOL,30 WEST END AVE,NEW YORK,NY,10023,-73.9893929,40.7725618
310200229438,MANHATTAN HIGH SCHOOL FOR GIRLS,154 E 70TH ST,NEW YORK,NY,100215110,-73.9628786,40.7687372
310200229740,RAMAZ MIDDLE SCHOOL,114 E 85TH ST,NEW YORK,NY,10028,-73.9569914,40.7789698
310200515854,ST THOMAS CHOIR SCHOOL,202 W 58TH ST,NEW YORK,NY,100191406,-73.9803022,40.7662571
310200515856,GRACE CHURCH SCHOOL,86 4TH AVE,NEW YORK,NY,100035232,-73.9905619,40.731837
310200515859,ST LUKE'S SCHOOL,487 HUDSON ST,NEW YORK,NY,100142851,-74.0067038,40.7325862
310200516499,GRACE CHURCH HIGH SCHOOL,46 COOPER SQUARE,NEW YORK,NY,10003,-73.9913963,40.7287054
310200516754,TREVOR DAY SCHOOL (THE),1 W 88TH ST,NEW YORK,NY,100242519,-73.9686648,40.786889
310200606536,FRIENDS SEMINARY,222 E 16TH ST,NEW YORK,NY,100033703,-73.9850692,40.7340188
310200626122,ISLAMIC CULTURAL CENTER SCHOOL,222 E 97TH ST,NEW YORK,NY,10029,-73.9485435,40.7854587
310200860819,JOHN V LINDSAY WILDCAT ACAD CHARTER,17 BATTERY PL,NEW YORK,NY,100041207,-74.015837,40.705605
310200860992,BROOME ST ACADEMY CHARTER HIGH SCHOO,121 AVE OF THE AMERICAS,NEW YORK,NY,10013,-74.004692,40.723911
310200861042,SUCCESS ACAD CHARTER SCH-UNION SQUAR,40 IRVING PL-2ND FL,NEW YORK,NY,10003,-73.987064,40.735361
310200861043,SUCCESS ACAD CHARTER SCH-HELL'S KITC,439 W 49TH ST-2ND FL,NEW YORK,NY,10019,-73.990318,40.763655
310200861087,SUCCESS ACADEMY CHARTER-HUDSON YARDS,500 W 41ST ST,NEW YORK,NY,10018,-73.996499,40.758759
310200861104,NYC CHARTER SCHOOL OF THE ARTS,26 BROADWAY-12TH FL,NEW YORK,NY,10004,-74.013303,40.705688
310200880425,GILLEN BREWER SCHOOL,410 E 92ND ST,NEW YORK,NY,101286804,-73.9459245,40.7801725
310200986779,HUNTER COLLEGE CAMPUS SCHOOLS,71 E 94TH ST,NEW YORK,NY,101280779,-73.9540755,40.7859415
310200995196,LEMAN MANHATTAN PREP SCHOOL,41 BROAD ST,NEW YORK,NY,10004,-74.011318,40.7056756
310200995508,REBECCA SCHOOL,40 E 30TH ST,NEW YORK,NY,10016,-73.9840139,40.7447429
310200995529,BRITISH INTERNATIONAL SCHOOL OF NY,20 WATERSIDE PLAZA,NEW YORK,NY,100102612,-73.9732019,40.7373562
310200995980,CHILDREN'S ACADEMY (THE),317 E 50TH ST,NEW YORK,NY,10022,-73.96756,40.754773
310200995987,SPEYER LEGACY SCHOOL (THE),925 9TH AVE,NEW YORK,NY,10019,-73.9852461,40.7692417
310200996009,AARON SCHOOL (8-12),42 E 30TH ST,NEW YORK,NY,10016,-73.9839049,40.74469
310200996051,ECOLE INTERNATIONALE DE NEW YORK,111 E 22ND ST,NEW YORK,NY,10010,-73.9860602,40.7394242
310200996064,BLUE SCHOOL,241 WATER ST,NEW YORK,NY,10038,-74.002538,40.7077717
310200996071,COOKE SCHOOL AND INSTITUTE,60 MACDOUGAL ST,NEW YORK,NY,100122920,-74.0022396,40.727677
310200996095,AVENUES NEW YORK LLC,259 10TH AVE,NEW YORK,NY,10001,-74.0032553,40.7496021
310200996116,FUSION ACADEMY PARK AVENUE,450 PARK AVE SOUTH-9TH FL,NEW YORK,NY,10016,-73.9831581,40.7450345
310200996152,QUAD PREPARATORY SCHOOL (THE),25 PINE ST-4TH FL,NEW YORK,NY,10005,-74.0097309,40.7070441
310200996184,PINE STREET SCHOOL,25 PINE ST,NEW YORK,NY,10005,-74.0097309,40.7070441
310200996220,OLIVET ACADEMY,6 BARCLAY ST - 2ND FL,NEW YORK,NY,10007,-74.0091664,40.7122441
310200996228,ATLAS SCHOOL,252 W 29TH ST - FL 3,NEW YORK,NY,10001,-73.9953108,40.7486658
310200996243,WINDWARD SCHOOL (THE) - NYC,212 E 93RD ST,NEW YORK,NY,10128,-73.950307,40.7829276
310200996262,PORTFOLIO SCHOOL,27 N MOORE ST,NEW YORK,NY,10013,-74.0073813,40.7200645
310200996278,MARYEL SCHOOL OF NEW YORK,28 E 35TH ST,NEW YORK,NY,10016,-73.9818817,40.7479416
310200996306,INTERNATIONAL ACADEMY OF NEW YORK,4 E 90TH ST,NEW YORK,NY,10128,-73.9580417,40.7836966
310200996309,WETHERBY-PEMBRIDGE SCHOOL (THE),7 E 96TH ST,NEW YORK,NY,10128,-73.9548951,40.7878216
310200996323,HORACE MANN SCHOOL NURSERY-KINDERGA,55 E 90TH ST,NEW YORK,NY,10128,-73.9562107,40.7833332
310200996364,IDEAL SCHOOL OF MANHATTAN - UPPER,270 W 89TH ST,NEW YORK,NY,10024,-73.976001,40.790389
310200996449,ALTSCHOOL 11 - UNION SQUARE CAMPUS,90 5TH AVE-2ND FL,NEW YORK,NY,10011,-73.9937922,40.7362862
310200996469,DALTON SCHOOL (THE),108 E 89TH ST,NEW YORK,NY,10128,-73.9549479,40.7815529
310200996492,BRITISH INTERNATIONAL SCHOOL OF NY,20 WATERSIDE PLAZA,NEW YORK,NY,10010,-73.9732019,40.7373562
310200996493,BRITISH INTERNATIONAL SCHOOL OF NY,20 WATERSIDE PLAZA,NEW YORK,NY,10010,-73.9732019,40.7373562
310200996496,GUIDEPOST MONTESSORI AT MUSEUM MILE,12 E 79TH ST,NEW YORK,NY,10075,-73.9629479,40.7764017
310200996497,TITUS SCHOOL (THE),90 JOHN ST,NEW YORK,NY,10038,-74.0064861,40.7079836
310200996739,BREARLEY SCHOOL (THE),610 E 83RD ST,NEW YORK,NY,100287988,-73.945441,40.7724724
310200996742,BROWNING SCHOOL (THE),52 E 62ND ST,NEW YORK,NY,100658017,-73.9691275,40.7649763
310200996743,BUCKLEY SCHOOL,113 E 73RD ST,NEW YORK,NY,10021,-73.9624442,40.771615
310200996749,CHAPIN SCHOOL (THE),100 E END AVE,NEW YORK,NY,100287498,-73.9459474,40.7738689
310200996755,CITY & COUNTRY SCHOOL,146 W 13TH ST,NEW YORK,NY,100117802,-73.9994162,40.7373347
310200996790,LORGE SCHOOL (THE),353 W 17TH ST,NEW YORK,NY,100115094,-74.0032518,40.7428074
310200996792,LYCEE FRANCAIS DE NY,505 E 75TH ST,NEW YORK,NY,100213103,-73.9515317,40.7688624
310200996794,LYCEUM KENNEDY,225 E 43RD ST,NEW YORK,NY,100174753,-73.9724017,40.7510128
310200996800,HEWITT SCHOOL (THE),45 E 75TH ST,NEW YORK,NY,100212736,-73.9630526,40.7736208
310200996806,NIGHTINGALE BAMFORD SCHOOL,20 E 92ND ST,NEW YORK,NY,10128,-73.9567847,40.7847455
310200996817,RUDOLF STEINER SCHOOL,15 E 79TH ST,NEW YORK,NY,100750148,-73.9627771,40.7768607
310200996823,ST DAVIDS SCHOOL,12 E 89TH ST,NEW YORK,NY,101280688,-73.9582541,40.7828717
310200996830,SPENCE SCHOOL,22 E 91ST ST,NEW YORK,NY,101280657,-73.9570832,40.7840359
310200996834,TOWN SCHOOL (THE),540 E 76TH ST,NEW YORK,NY,100213394,-73.949721,40.768392
310200996836,U N INTERNATIONAL SCHOOL,24-50 FDR DR,NEW YORK,NY,100104046,-73.9731395,40.736293
310200997065,ALLEN-STEVENSON SCHOOL (THE),132 E 78TH ST,NEW YORK,NY,100750381,-73.9598715,40.7742851
310200997115,LREI,272 6TH AVE,NEW YORK,NY,100144721,-74.0019949,40.7292503
310200997330,MANHATTAN COUNTRY SCHOOL,7 E 96TH ST,NEW YORK,NY,101280748,-73.9548951,40.7878216
310200997637,CAEDMON SCHOOL (THE),416 E 80TH ST,NEW YORK,NY,100751004,-73.9513714,40.7724873
310200997686,BEEKMAN SCHOOL (THE),220 E 50TH ST,NEW YORK,NY,100227793,-73.9700134,40.7553093
310200997700,FAMILY SCHOOL (THE),323 E 47TH ST,NEW YORK,NY,100172313,-73.968425,40.7526604
310200997733,DALTON SCHOOL (THE),108 E 89TH ST,NEW YORK,NY,101281502,-73.9549479,40.7815529
310200997740,CORLEARS SCHOOL,324 W 15TH ST,NEW YORK,NY,100115901,-74.0032338,40.7407773
310200997852,CHURCHILL SCHOOL AND CENTER (THE),301 E 29TH ST,NEW YORK,NY,100168303,-73.977541,40.7416279
310200997908,VILLAGE COMMUNITY SCHOOL,272 W 10TH ST,NEW YORK,NY,100142594,-74.0080874,40.7333465
310200998057,CHILD SCHOOL (THE),587 MAIN ST,ROOSEVELT ISLAND,NY,100440096,-73.9498479,40.7630638
310200998065,"BIRCH FAMILY SERVICES, INC",104 W 29TH ST-3RD FL,NEW YORK,NY,100015310,-73.9907858,40.7467591
310200998266,LA SCUOLA D'ITALIA-G MARCONI,12 E 96TH ST,NEW YORK,NY,10128,-73.9550168,40.7872904
310200998518,WINSTON PREPARATORY SCHOOL,126 W 17TH ST,NEW YORK,NY,100115402,-73.9968989,40.7396083
310200998981,DE LA SALLE ACADEMY,332 W 43RD ST,NEW YORK,NY,10036,-73.9909525,40.7584312
310200999144,ALL SOULS SCHOOL,1157 LEXINGTON AVE,NEW YORK,NY,100750495,-73.9581623,40.7753752
310200999300,BIRCH WATHEN LENOX SCHOOL,210 E 77TH ST,NEW YORK,NY,100752102,-73.9576935,40.7724653
310200999413,"UCP OF NYC, INC",80 MAIDEN LN-2ND FL,NEW YORK,NY,100384811,-74.0077715,40.7071228
310200999592,"NYSARC, INC-NYC CHAPTER",83 MAIDEN LN-7TH FL,NEW YORK,NY,100384812,-74.007332,40.7075142
310200999614,SCHOOL FOR YOUNG PERFORMERS,222 BROADWAY-21ST FL,NEW YORK,NY,10038,-74.0081217,40.7107509
310200999914,LEARNINGSPRING SCHOOL,247 E 20TH ST,NEW YORK,NY,100031801,-73.9825038,40.7362223
310200999964,AARON SCHOOL (K-7),309 E 45TH ST,NEW YORK,NY,100173430,-73.9700264,40.7515998
310200999971,KESWELL SCHOOL (THE),331 W 25TH ST,NEW YORK,NY,100015801,-73.9987564,40.7473379
310300010009,PS 9 SARAH ANDERSON,100 W 84TH ST,NEW YORK,NY,100244604,-73.974256,40.785234
310300010054,JHS 54 BOOKER T WASHINGTON,103 W 107TH ST,NEW YORK,NY,100253115,-73.96327,40.8007
310300010075,PS 75 EMILY DICKINSON,735 WEST END AVE,NEW YORK,NY,100256258,-73.973996,40.795109
310300010076,PS 76 A PHILLIP RANDOLPH,220 W 121ST ST,NEW YORK,NY,100276217,-73.951451,40.806534
310300010084,PS 84 LILLIAN WEBER,32 W 92ND ST,NEW YORK,NY,100257632,-73.968419,40.789479
310300010087,PS 87 WILLIAM SHERMAN,160 W 78TH ST,NEW YORK,NY,100246701,-73.97802,40.78171
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),150 W 105TH ST,NEW YORK,NY,100254095,-73.965611,40.799098
310300010149,PS 149 SOJOURNER TRUTH,41 W 117TH ST,NEW YORK,NY,100261901,-73.948088,40.802649
310300010163,PS 163 ALFRED E SMITH,163 W 97TH ST,NEW YORK,NY,100256453,-73.96847,40.795163
310300010165,PS 165 ROBERT E SIMON,234 W 109TH ST,NEW YORK,NY,100252228,-73.965949,40.802653
310300010166,PS 166 RICHARD ROGERS SC-ARTS & SCI,132 W 89TH ST,NEW YORK,NY,100241999,-73.972557,40.788925
310300010180,PS 180 HUGO NEWMAN,370 W 120TH ST,NEW YORK,NY,10027,-73.955861,40.80757
310300010185,LOCKE SCHOOL OF ARTS & ENGINEERING,20 W 112TH ST,NEW YORK,NY,100263902,-73.950146,40.798461
310300010191,RIVERSIDE SCHOOL FOR MAKERS-ARTISTS,300 W 61ST ST,NEW YORK,NY,100237803,-73.990902,40.7722
310300010199,PS 199 JESSIE ISADOR STRAUS,270 W 70TH ST,NEW YORK,NY,100234302,-73.984423,40.777603
310300010241,STEM INSTITUTE OF MANHATTAN,240 W 113TH ST,NEW YORK,NY,100263306,-73.955583,40.801573
310300010242,PS 242 YOUNG DIPLOMATS MAGNET,134 W 122ND ST,NEW YORK,NY,10027,-73.948385,40.806055
310300010243,MS 243 CENTER SCHOOL,100 W 84TH ST,NEW YORK,NY,100244302,-73.974256,40.785234
310300010245,MS 245 COMPUTER SCHOOL (THE),100 W 77TH ST,NEW YORK,NY,100246902,-73.977602,40.780536
310300010247,MS 247 DUAL LANG MIDDLE SCHOOL,100 W 77TH ST,NEW YORK,NY,100247632,-73.977602,40.780536
310300010250,MS 250 WEST SIDE COLLABORATIVE,735 W END AVE,NEW YORK,NY,100256258,-73.973996,40.795109
310300010256,LAFAYETTE ACADEMY,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010258,COMMUNITY ACTION SCHOOL-MS 258,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010333,PS 333 MANHATTAN SCHOOL FOR CHLDRN,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010334,ANDERSON SCHOOL (THE),100 W 77TH ST,NEW YORK,NY,10024,-73.977602,40.780536
310300010421,WEST PREP ACADEMY,150 W 105TH ST,NEW YORK,NY,10025,-73.965611,40.799098
310300010452,PS 452,210 W 61ST ST,NEW YORK,NY,10023,-73.987515,40.771603
310300010862,MOTT HALL II,234 W 109TH ST,NEW YORK,NY,10025,-73.965949,40.802653
310300011291,WEST END SECONDARY SCHOOL,227-243 W 61ST ST,NEW YORK,NY,10023,-73.988338,40.772608
310300011299,MAXINE GREENE HS-IMAGINATIVE INQUIRY,122 AMSTERDAM AVE,NEW YORK,NY,10023,-73.985608,40.774891
310300011307,URBAN ASSMBLY SCH-MEDIA STUDIES,122 AMSTERDAM AVE,NEW YORK,NY,10023,-73.985608,40.774891
310300011402,URBAN ASSEMBLY FOR GREEN CAREERS,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011403,GLOBAL LEARNING COLLABORATIVE (THE),145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011404,INNOVATION DIPLOMA PLUS,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011415,WADLEIGH PERF AND VISUAL ARTS,215 W 114TH ST,NEW YORK,NY,100262802,-73.954152,40.80261
310300011417,FRANK MCCOURT HIGH SCHOOL,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011479,BEACON HIGH SCHOOL,522 W 44TH ST,NEW YORK,NY,10036,-73.996262,40.760858
310300011479,BEACON HIGH SCHOOL,522 W 44TH ST,NEW YORK,NY,10036,-73.996262,40.760858
310300011485,FIORELLO H LAGUARDIA HIGH SCHOOL,100 AMSTERDAM AVE,NEW YORK,NY,100236406,-73.985976,40.774202
310300011492,HS FOR LAW ADVCY & COMM JUST,122 AMSTERDAM AVE,NEW YORK,NY,100236407,-73.985608,40.774891
310300011494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,122 AMSTERDAM AVE,NEW YORK,NY,100236407,-73.985608,40.774891
310300011505,EDWARD A REYNOLDS WEST SIDE HS,140 W 102ND ST,NEW YORK,NY,10025,-73.966779,40.797136
310300011541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,122 AMSTERDAM AVE,NEW YORK,NY,10023,-73.985608,40.774891
310300011859,SPECIAL MUSIC SCHOOL,129 W 67TH ST,NEW YORK,NY,10023,-73.982976,40.775256
310300011860,FREDERICK DOUGLASS ACADEMY II,215 W 114TH ST,NEW YORK,NY,10026,-73.954152,40.80261
310300145234,BLESSED SACRAMENT SCHOOL,147 W 70TH ST,NEW YORK,NY,10023,-73.9812571,40.7769787
310300145259,CORPUS CHRISTI SCHOOL,535 W 121ST ST,NEW YORK,NY,100275995,-73.9607741,40.8111302
310300145456,XAVIER HIGH SCHOOL,30 W 16TH ST,NEW YORK,NY,100116302,-73.9945268,40.7379347
310300147412,ASCENSION SCHOOL,220 W 108TH ST,NEW YORK,NY,100252956,-73.9661521,40.8021207
310300149994,CRISTO REY HIGH SCHOOL,112 E 106TH ST,NEW YORK,NY,100294602,-73.947345,40.792451
310300215552,SOLOMON SCHECHTER SCHOOL OF MANHATTA,805 COLUMBUS AVE,NEW YORK,NY,100255924,-73.9656011,40.7949468
310300226209,GAN ALIYA,126 E 56TH ST-10TH FL,NEW YORK,NY,10022,-73.9704971,40.7603691
310300226461,GAN ALIYA,126 E 56TH ST-FL 10,NEW YORK,NY,10022,-73.9704971,40.7603691
310300226796,MANHATTAN DAY SCHOOL,310 W 75TH ST,NEW YORK,NY,100231699,-73.9840589,40.7819094
310300227929,RODEPH SHOLOM SCHOOL,10 W 84TH ST,NEW YORK,NY,100244702,-73.9711685,40.7841385
310300229121,YESHIVA KETANA OF MANHATTAN,346 W 89TH ST,NEW YORK,NY,100242103,-73.9785493,40.7914644
310300229306,BEIT RABBAN DAY SCHOOL,15 W 86TH ST,NEW YORK,NY,10024,-73.9700779,40.7858447
310300515340,HARLEM ACADEMY,1330 5TH AVE,NEW YORK,NY,100263900,-73.9488864,40.797814
310300515858,ST HILDA'S & ST HUGH'S SCHOOL,619 W 114TH ST,NEW YORK,NY,100257906,-73.9659274,40.8073841
310300515862,TRINITY SCHOOL,139 W 91ST ST,NEW YORK,NY,100241301,-73.9713784,40.7905443
310300516745,CATHEDRAL SCHOOL,1047 AMSTERDAM AVE,NEW YORK,NY,100251702,-73.9618358,40.8038206
310300628144,SR CLARA MUHAMMED ES,102 W 116TH ST,NEW YORK,NY,10026,-73.9502411,40.8019977
310300756725,ALEXANDER ROBERTSON SCHOOL,3 W 95TH ST,NEW YORK,NY,100256753,-73.9653891,40.7912092
310300860804,SISULU-WALKER CHARTER SCHOOL,125 W 115TH ST,NEW YORK,NY,100262908,-73.951357,40.802096
310300860871,OPPORTUNITY CHARTER SCHOOL,240 W 113TH ST-4TH FL,NEW YORK,NY,10026,-73.955583,40.801573
310300860875,HARLEM LINK CHARTER SCHOOL,21 W 111TH ST-RM 357,NEW YORK,NY,100263902,-73.950146,40.798461
310300860881,FUTURE LEADERS INST CHARTER SCHOOL,134 W 122ND ST,NEW YORK,NY,10027,-73.948385,40.806055
310300860897,SUCCESS ACADEMY CHARTER-HARLEM 1,34 W 118TH ST-2ND FL,NEW YORK,NY,100261937,-73.948088,40.802649
310300860923,SUCCESS ACAD CHARTER SCH-HARLEM 4,240 W 113TH ST-3RD FL,NEW YORK,NY,100263306,-73.955583,40.801573
310300860963,NY FRENCH-AMERICAN CHARTER SCHOOL,311 W 120TH ST,NEW YORK,NY,10027,-73.954228,40.807537
310300861008,SUCCESS ACAD CHARTER SCH-UPPER WEST,145 W 84TH ST-2ND FL,NEW YORK,NY,10024,-73.974483,40.786134
310300861034,HARLEM HEBREW LANGUAGE ACADEMY,147 ST NICHOLAS AVE,NEW YORK,NY,100261722,-73.952751,40.804559
310300861180,KIPP BEYOND CHARTER SCHOOL,470 7TH AVE-10TH FL,NEW YORK,NY,10018,-73.9903948,40.752017
310300995504,IDEAL SCHOOL AND ACADEMY,314 W 91ST ST,NEW YORK,NY,10024,-73.976552,40.7922799
310300995619,MANHATTAN CHILDREN'S CENTER (THE),124 W 95TH ST,NEW YORK,NY,10025,-73.9691596,40.7924252
310300995746,GATEWAY MIDDLE SCHOOL (THE),211 W 61ST ST - 6TH FL,NEW YORK,NY,100237952,-73.9878775,40.7723851
310300996043,LANG SCHOOL (THE),26 BROADWAY-STE 900,NEW YORK,NY,100041853,-74.0131178,40.7055092
310300996185,MANHATTAN STAR ACADEMY,180 AMSTERDAM AVE,NEW YORK,NY,10023,-73.9836457,40.7764113
310300996196,FUSION ACADEMY LINCOLN CENTER,157 COLUMBUS AVE-3RD FL,NEW YORK,NY,10023,-73.9806818,40.7742685
310300996274,BILINGUAL BUDS,175 RIVERSIDE BLVD,NEW YORK,NY,10069,-73.9883155,40.7783244
310300996335,BASIS INDEPENDENT MANHATTAN,795 COLUMBUS AVE,NEW YORK,NY,10025,-73.9658766,40.7944461
310300996412,GENEVA SCHOOL OF MANHATTAN (THE),138 W 90TH ST,NEW YORK,NY,10024,-73.97233,40.789644
310300996487,TRIBECA PREPARATORY,291 BROADWAY-STE 203,NEW YORK,NY,10007,-74.006079,40.7149226
310300996488,STAR PROGRAM (THE),180 AMSTERDAM AVE,NEW YORK,NY,10023,-73.9836457,40.7764113
310300996728,BANK STREET COLLEGE OF EDUCATION,610 W 112TH ST,NEW YORK,NY,100251120,-73.9666112,40.8055791
310300996744,CALHOUN SCHOOL (THE),433 W END AVE,NEW YORK,NY,10024,-73.9805244,40.7855332
310300996756,COLLEGIATE SCHOOL,301 FREEDOM PL S,NEW YORK,NY,10069,-73.9906744,40.7737481
310300996757,COLUMBIA GRAMMAR & PREP SCHOOL,5 W 93RD ST,NEW YORK,NY,100257602,-73.9667949,40.79018
310300996766,ETHICAL CULTURE-FIELDSTON SCHOOL,33 CENTRAL PARK W,NEW YORK,NY,100236001,-73.980294,40.7708042
310300996773,ANGLO-AMERICAN INTNTL SCHOOL (THE),18 W 89TH ST,NEW YORK,NY,100249998,-73.968895,40.787227
310300996809,PROFESSIONAL CHILDRENS SCHOOL,132 W 60TH ST,NEW YORK,NY,100237402,-73.986088,40.7704988
310300996831,STEPHEN GAYNOR SCHOOL,148 W 90TH ST,NEW YORK,NY,100241202,-73.9726033,40.7897905
310300997126,ROBERT LOUIS STEVENSON SCHOOL,24 W 74TH ST,NEW YORK,NY,100232401,-73.9763672,40.7778399
310300997576,YORK PREP SCHOOL,40 W 68TH ST,NEW YORK,NY,100236054,-73.9794676,40.774082
310300997763,GATEWAY SCHOOL OF NY,211 W 61ST ST-6TH FL,NEW YORK,NY,100237952,-73.9878775,40.7723851
310300998078,STUDIO SCHOOL (THE),117 W 95TH ST,NEW YORK,NY,100256604,-73.9687808,40.7927088
310300998084,METROPOLITAN MONTESSORI SCHOOL,325 W 85TH ST,NEW YORK,NY,10024,-73.9790773,40.7887046
310300999133,PARKSIDE SCHOOL,48 W 74TH ST,NEW YORK,NY,100232401,-73.9773555,40.7782572
310300999404,DWIGHT SCHOOL (THE),291 CENTRAL PARK W,NEW YORK,NY,100249998,-73.9680181,40.7874224
310300999436,AICHHORN SCHOOL (THE),23 W 106TH ST,NEW YORK,NY,10025,-73.9610781,40.7987578
310300999647,SMITH SCHOOL (THE),131 W 86TH ST-9TH FL,NEW YORK,NY,100243412,-73.9732461,40.7872591
310300999860,GREAT TOMORROWS USA SCHOOL,38 W 123RD ST,NEW YORK,NY,10027,-73.9462192,40.8062566
310300999956,SCHOOL AT COLUMBIA UNIVERSITY (THE),556 W 110TH ST,NEW YORK,NY,10025,-73.9662665,40.8037972
310300999993,WEST END DAY SCHOOL,255 W 71ST ST,NEW YORK,NY,100233799,-73.9839699,40.7788924
310400010007,PS 7 SAMUEL STERN,160 E 120TH ST,NEW YORK,NY,100353595,-73.939374,40.800616
310400010012,TAG YOUNG SCHOLARS,240 E 109TH ST,NEW YORK,NY,10029,-73.942285,40.792556
310400010037,RIVER EAST ELEMENTARY,2351 1ST AVE,NEW YORK,NY,10035,-73.93374,40.799265
310400010038,PS 38 ROBERTO CLEMENTE,232 E 103RD ST,NEW YORK,NY,100294428,-73.944762,40.788668
310400010057,JAMES WELDON JOHNSON SCHOOL,176 E 115TH ST,NEW YORK,NY,100292097,-73.941598,40.797205
310400010072,LEXINGTON ACADEMY (THE),131 E 104TH ST,NEW YORK,NY,100294999,-73.94745,40.791444
310400010083,PS 83 LUIS MUNOZ RIVERA,219 E 109TH ST,NEW YORK,NY,100293798,-73.941955,40.793363
310400010096,PS 96 JOSEPH LANZETTA,216 E 120TH ST,NEW YORK,NY,100353001,-73.937179,40.79969
310400010102,PS 102 JACQUES CARTIER,315 E 113TH ST,NEW YORK,NY,100292297,-73.938418,40.795
310400010108,PS 108 ASSEMBLYMAN ANGELO DEL TORO,1615 MADISON AVE,NEW YORK,NY,100293513,-73.947855,40.795032
310400010112,PS 112 JOSE CELSO BARBOSA,535 E 119TH ST,NEW YORK,NY,100354497,-73.930528,40.796889
310400010146,PS 146 ANN M SHORT,421 E 106TH ST,NEW YORK,NY,100294896,-73.938727,40.789535
310400010155,PS 155 WILLIAM PACA,319 E 117TH ST,NEW YORK,NY,100354999,-73.935895,40.797507
310400010171,PS 171 PATRICK HENRY,19 E 103RD ST,NEW YORK,NY,100291292,-73.951425,40.792302
310400010182,BILINGUAL BICULTURAL SCHOOL (THE),219 E 109TH ST,NEW YORK,NY,10029,-73.941955,40.793363
310400010206,PS 206 JOSE CELSO BARBOSA,508 E 120TH ST,NEW YORK,NY,100353743,-73.930528,40.796889
310400010224,MS 224 MANHATTAN EAST,410 E 100TH ST,NEW YORK,NY,10029,-73.942154,40.785107
310400010310,JUDITH S KAYE HIGH SCHOOL (THE),321 E 96TH ST,NEW YORK,NY,10128,-73.9451009,40.7838943
310400010372,ESPERANZA PREPARATORY ACADEMY,240 E 109TH ST,NEW YORK,NY,10029,-73.942285,40.792556
